,number,value,datetime_start,datetime_complete,duration,params_max_depth,params_max_features,params_min_samples_leaf,params_n_estimators,state
868,868,0.5199175824175823,2024-01-04 14:26:52.694778,2024-01-04 14:26:54.911056,0 days 00:00:02.216278,19,0.4663501035755032,9,28,COMPLETE
570,570,0.5199175824175823,2024-01-04 14:15:51.392037,2024-01-04 14:15:53.618237,0 days 00:00:02.226200,24,0.4783824122761555,9,28,COMPLETE
101,101,0.5198571682946683,2024-01-04 13:57:59.710602,2024-01-04 13:58:02.398296,0 days 00:00:02.687694,13,0.3906159171658454,11,42,COMPLETE
529,529,0.5197872150997151,2024-01-04 14:14:21.647085,2024-01-04 14:14:23.909196,0 days 00:00:02.262111,9,0.4136351574625503,8,26,COMPLETE
395,395,0.5197840354090354,2024-01-04 14:09:18.149504,2024-01-04 14:09:20.053417,0 days 00:00:01.903913,9,0.44875542876232516,8,16,COMPLETE
330,330,0.5197426994301995,2024-01-04 14:06:50.877491,2024-01-04 14:06:53.084846,0 days 00:00:02.207355,22,0.44030181915714695,7,28,COMPLETE
689,689,0.519520121082621,2024-01-04 14:20:15.512992,2024-01-04 14:20:17.661748,0 days 00:00:02.148756,18,0.9147573213167737,8,25,COMPLETE
692,692,0.5192943630443632,2024-01-04 14:20:21.995389,2024-01-04 14:20:23.974964,0 days 00:00:01.979575,23,0.37705988147397557,9,19,COMPLETE
97,97,0.5191767144892145,2024-01-04 13:57:49.071318,2024-01-04 13:57:51.496126,0 days 00:00:02.424808,31,0.24591192883317414,7,36,COMPLETE
647,647,0.5190876831501832,2024-01-04 14:18:42.412115,2024-01-04 14:18:44.643099,0 days 00:00:02.230984,15,0.5648772909862536,7,28,COMPLETE
999,999,0.5189891127391127,2024-01-04 14:31:49.274470,2024-01-04 14:31:51.580449,0 days 00:00:02.305979,9,0.38004758299697083,7,31,COMPLETE
350,350,0.5189795736670737,2024-01-04 14:07:35.121556,2024-01-04 14:07:37.343256,0 days 00:00:02.221700,19,0.9699848089030221,8,24,COMPLETE
815,815,0.5187792531542532,2024-01-04 14:24:52.219704,2024-01-04 14:24:54.477099,0 days 00:00:02.257395,19,0.31118622987353367,8,29,COMPLETE
85,85,0.5187061202686203,2024-01-04 13:57:18.693192,2024-01-04 13:57:21.194668,0 days 00:00:02.501476,23,0.3709397334543282,7,39,COMPLETE
693,693,0.5186965811965812,2024-01-04 14:20:23.976504,2024-01-04 14:20:26.125625,0 days 00:00:02.149121,19,0.2550845443040781,8,25,COMPLETE
861,861,0.5185185185185185,2024-01-04 14:26:35.620134,2024-01-04 14:26:37.808863,0 days 00:00:02.188729,20,0.36204755388725135,8,23,COMPLETE
40,40,0.5182450651200652,2024-01-04 13:55:34.748424,2024-01-04 13:55:36.817379,0 days 00:00:02.068955,3,0.7029682950525792,16,23,COMPLETE
497,497,0.518184650997151,2024-01-04 14:13:08.741834,2024-01-04 14:13:11.911376,0 days 00:00:03.169542,11,0.2525359134118039,7,56,COMPLETE
248,248,0.5181115181115181,2024-01-04 14:03:50.852970,2024-01-04 14:03:53.191591,0 days 00:00:02.338621,10,0.5914798936783218,6,32,COMPLETE
878,878,0.5179429945054945,2024-01-04 14:27:14.886572,2024-01-04 14:27:16.980662,0 days 00:00:02.094090,7,0.9704288580446675,8,23,COMPLETE
421,421,0.5179302757427757,2024-01-04 14:10:15.284287,2024-01-04 14:10:17.506815,0 days 00:00:02.222528,8,0.7119543687010101,7,28,COMPLETE
271,271,0.5178984788359788,2024-01-04 14:04:41.882786,2024-01-04 14:04:43.967040,0 days 00:00:02.084254,9,0.39650362515938553,9,23,COMPLETE
251,251,0.5178921194546194,2024-01-04 14:03:57.360939,2024-01-04 14:03:59.696435,0 days 00:00:02.335496,11,0.5525539008127603,8,33,COMPLETE
965,965,0.5177871896621896,2024-01-04 14:30:30.532678,2024-01-04 14:30:32.891106,0 days 00:00:02.358428,10,0.4591748063296719,7,33,COMPLETE
929,929,0.5177267755392756,2024-01-04 14:29:10.497274,2024-01-04 14:29:12.522268,0 days 00:00:02.024994,19,0.37837388830865654,6,20,COMPLETE
63,63,0.5177267755392755,2024-01-04 13:56:25.355408,2024-01-04 13:56:27.474201,0 days 00:00:02.118793,28,0.3956669274949477,1,22,COMPLETE
597,597,0.5177172364672364,2024-01-04 14:16:50.642797,2024-01-04 14:16:52.959805,0 days 00:00:02.317008,18,0.4733550031882697,10,28,COMPLETE
785,785,0.5176886192511192,2024-01-04 14:23:44.532382,2024-01-04 14:23:46.772386,0 days 00:00:02.240004,5,0.4665904996050932,9,28,COMPLETE
902,902,0.5175773300773301,2024-01-04 14:28:11.443105,2024-01-04 14:28:13.444402,0 days 00:00:02.001297,17,0.9409848001390744,8,19,COMPLETE
6,6,0.5172975172975173,2024-01-04 13:54:02.657707,2024-01-04 13:54:04.663272,0 days 00:00:02.005565,14,0.3987857350114399,9,20,COMPLETE
939,939,0.5172720797720798,2024-01-04 14:29:32.725942,2024-01-04 14:29:34.676578,0 days 00:00:01.950636,9,0.4003961429937585,9,18,COMPLETE
559,559,0.5171830484330484,2024-01-04 14:15:27.351260,2024-01-04 14:15:29.514404,0 days 00:00:02.163144,8,0.46493927460491785,8,25,COMPLETE
913,913,0.5171830484330484,2024-01-04 14:28:35.381446,2024-01-04 14:28:37.624407,0 days 00:00:02.242961,14,0.4754148357912509,8,25,COMPLETE
517,517,0.5171830484330484,2024-01-04 14:13:55.459648,2024-01-04 14:13:57.582781,0 days 00:00:02.123133,29,0.4656383110424473,8,25,COMPLETE
411,411,0.5171258140008139,2024-01-04 14:09:52.361985,2024-01-04 14:09:54.533243,0 days 00:00:02.171258,8,0.6282635053931793,8,21,COMPLETE
492,492,0.5171130952380952,2024-01-04 14:12:57.118640,2024-01-04 14:12:59.426581,0 days 00:00:02.307941,9,0.11586305030605915,7,31,COMPLETE
398,398,0.5170336029711029,2024-01-04 14:09:24.294191,2024-01-04 14:09:26.595258,0 days 00:00:02.301067,4,0.9088279571183115,8,31,COMPLETE
667,667,0.5170240638990639,2024-01-04 14:19:25.836051,2024-01-04 14:19:29.103784,0 days 00:00:03.267733,19,0.4119116203720774,15,62,COMPLETE
90,90,0.5170145248270248,2024-01-04 13:57:31.171448,2024-01-04 13:57:34.201139,0 days 00:00:03.029691,10,0.4613810553038498,11,54,COMPLETE
59,59,0.5169827279202279,2024-01-04 13:56:15.258544,2024-01-04 13:56:17.547306,0 days 00:00:02.288762,12,0.5163973551093964,6,31,COMPLETE
806,806,0.5169636497761497,2024-01-04 14:24:32.385841,2024-01-04 14:24:34.558620,0 days 00:00:02.172779,7,0.36527100187433925,8,26,COMPLETE
981,981,0.5167188135938137,2024-01-04 14:31:07.402063,2024-01-04 14:31:09.731670,0 days 00:00:02.329607,19,0.5786556897170374,8,31,COMPLETE
75,75,0.5166806573056573,2024-01-04 13:56:55.335631,2024-01-04 13:56:57.543070,0 days 00:00:02.207439,9,0.26136993487600435,9,27,COMPLETE
943,943,0.5166266025641025,2024-01-04 14:29:41.043159,2024-01-04 14:29:43.375369,0 days 00:00:02.332210,7,0.6176063727396233,3,30,COMPLETE
633,633,0.5162990944240944,2024-01-04 14:18:10.648642,2024-01-04 14:18:12.911876,0 days 00:00:02.263234,9,0.26805356390211194,8,30,COMPLETE
659,659,0.5161878052503053,2024-01-04 14:19:09.259303,2024-01-04 14:19:11.464120,0 days 00:00:02.204817,23,0.37988249095939836,7,24,COMPLETE
585,585,0.5160320004070004,2024-01-04 14:16:25.005145,2024-01-04 14:16:27.050316,0 days 00:00:02.045171,19,0.5203114210215127,18,22,COMPLETE
921,921,0.5160161019536019,2024-01-04 14:28:53.113415,2024-01-04 14:28:55.032453,0 days 00:00:01.919038,13,0.48205934352489915,7,16,COMPLETE
802,802,0.51593342999593,2024-01-04 14:24:22.696192,2024-01-04 14:24:24.823433,0 days 00:00:02.127241,18,0.8269081560462671,11,25,COMPLETE
389,389,0.5158221408221408,2024-01-04 14:09:04.790544,2024-01-04 14:09:07.029644,0 days 00:00:02.239100,12,0.5065948121738937,9,29,COMPLETE
89,89,0.5158126017501017,2024-01-04 13:57:28.607273,2024-01-04 13:57:31.169936,0 days 00:00:02.562663,17,0.5009729742336945,4,36,COMPLETE
417,417,0.5157680860805861,2024-01-04 14:10:06.163100,2024-01-04 14:10:08.468849,0 days 00:00:02.305749,9,0.9186349533444021,8,32,COMPLETE
746,746,0.5155804843304843,2024-01-04 14:22:19.067967,2024-01-04 14:22:21.180101,0 days 00:00:02.112134,16,0.8006759978081452,7,20,COMPLETE
169,169,0.5155773046398047,2024-01-04 14:00:50.244332,2024-01-04 14:00:52.565142,0 days 00:00:02.320810,5,0.5950866171720923,6,32,COMPLETE
905,905,0.5155773046398046,2024-01-04 14:28:17.892144,2024-01-04 14:28:20.007295,0 days 00:00:02.115151,8,0.3696668626157906,8,24,COMPLETE
527,527,0.5155773046398046,2024-01-04 14:14:17.501278,2024-01-04 14:14:19.600669,0 days 00:00:02.099391,9,0.37018975422661904,8,24,COMPLETE
723,723,0.5155773046398046,2024-01-04 14:21:28.058953,2024-01-04 14:21:30.227596,0 days 00:00:02.168643,9,0.35420465253552613,8,24,COMPLETE
796,796,0.5155773046398046,2024-01-04 14:24:09.506912,2024-01-04 14:24:11.601628,0 days 00:00:02.094716,10,0.3532123375509905,8,24,COMPLETE
390,390,0.5153865231990231,2024-01-04 14:09:07.030960,2024-01-04 14:09:09.042885,0 days 00:00:02.011925,8,0.8954349743103441,8,20,COMPLETE
38,38,0.5153292887667889,2024-01-04 13:55:30.159826,2024-01-04 13:55:31.975255,0 days 00:00:01.815429,4,0.9969681303237782,8,13,COMPLETE
44,44,0.515275234025234,2024-01-04 13:55:44.533664,2024-01-04 13:55:47.424339,0 days 00:00:02.890675,3,0.6887119777868712,1,52,COMPLETE
503,503,0.5152561558811559,2024-01-04 14:13:23.454418,2024-01-04 14:13:25.661922,0 days 00:00:02.207504,4,0.2637653552425354,8,27,COMPLETE
583,583,0.5151353276353277,2024-01-04 14:16:18.765925,2024-01-04 14:16:21.538442,0 days 00:00:02.772517,22,0.5738111624684201,7,47,COMPLETE
122,122,0.5151098901098901,2024-01-04 13:58:51.893681,2024-01-04 13:58:55.179775,0 days 00:00:03.286094,12,0.5094192505408588,7,64,COMPLETE
875,875,0.5150017806267806,2024-01-04 14:27:08.210896,2024-01-04 14:27:10.443337,0 days 00:00:02.232441,7,0.7377700857075554,10,28,COMPLETE
945,945,0.514998600936101,2024-01-04 14:29:45.537104,2024-01-04 14:29:47.557149,0 days 00:00:02.020045,8,0.47152562778899787,8,21,COMPLETE
341,341,0.5149000305250305,2024-01-04 14:07:15.188303,2024-01-04 14:07:17.449223,0 days 00:00:02.260920,28,0.7129099557446555,8,30,COMPLETE
175,175,0.5148459757834757,2024-01-04 14:01:04.750353,2024-01-04 14:01:07.012780,0 days 00:00:02.262427,6,0.5733221234906409,7,30,COMPLETE
277,277,0.514750585063085,2024-01-04 14:04:54.892021,2024-01-04 14:04:57.152485,0 days 00:00:02.260464,13,0.40087750473727485,6,30,COMPLETE
119,119,0.5146774521774522,2024-01-04 13:58:44.120190,2024-01-04 13:58:46.566337,0 days 00:00:02.446147,10,0.42165163778170484,3,33,COMPLETE
716,716,0.5145820614570614,2024-01-04 14:21:13.270657,2024-01-04 14:21:15.404701,0 days 00:00:02.134044,8,0.4604142349917691,9,25,COMPLETE
120,120,0.5145820614570614,2024-01-04 13:58:46.567744,2024-01-04 13:58:48.726109,0 days 00:00:02.158365,5,0.40260796800657034,5,25,COMPLETE
200,200,0.5145502645502646,2024-01-04 14:02:02.505089,2024-01-04 14:02:04.659845,0 days 00:00:02.154756,9,0.4737039962613825,9,26,COMPLETE
381,381,0.5145502645502646,2024-01-04 14:08:45.967500,2024-01-04 14:08:48.121013,0 days 00:00:02.153513,12,0.47360186702526125,9,26,COMPLETE
741,741,0.5145502645502646,2024-01-04 14:22:08.448436,2024-01-04 14:22:10.635200,0 days 00:00:02.186764,13,0.47947185901019396,9,26,COMPLETE
903,903,0.5145502645502646,2024-01-04 14:28:13.445709,2024-01-04 14:28:15.603661,0 days 00:00:02.157952,15,0.4660697831774512,9,26,COMPLETE
343,343,0.514524827024827,2024-01-04 14:07:19.429854,2024-01-04 14:07:21.919387,0 days 00:00:02.489533,21,0.45295429301298085,9,34,COMPLETE
552,552,0.5144993894993894,2024-01-04 14:15:12.613468,2024-01-04 14:15:14.728755,0 days 00:00:02.115287,8,0.21803021960900076,8,24,COMPLETE
525,525,0.5143563034188035,2024-01-04 14:14:13.603331,2024-01-04 14:14:15.391404,0 days 00:00:01.788073,9,0.47791403136402466,9,12,COMPLETE
218,218,0.5142609126984127,2024-01-04 14:02:41.658888,2024-01-04 14:02:44.057836,0 days 00:00:02.398948,10,0.536845934353754,9,30,COMPLETE
617,617,0.5142609126984127,2024-01-04 14:17:35.491496,2024-01-04 14:17:37.774087,0 days 00:00:02.282591,15,0.5367669296436486,9,30,COMPLETE
333,333,0.5142450142450142,2024-01-04 14:06:57.627416,2024-01-04 14:06:59.654320,0 days 00:00:02.026904,32,0.8324381934396512,8,21,COMPLETE
453,453,0.5142322954822955,2024-01-04 14:11:28.013214,2024-01-04 14:11:30.134807,0 days 00:00:02.121593,2,0.36124943063456366,8,23,COMPLETE
74,74,0.5142132173382173,2024-01-04 13:56:53.217971,2024-01-04 13:56:55.334305,0 days 00:00:02.116334,7,0.4129447362270156,12,25,COMPLETE
282,282,0.5141718813593814,2024-01-04 14:05:06.026215,2024-01-04 14:05:08.284661,0 days 00:00:02.258446,24,0.4061782697931907,6,30,COMPLETE
911,911,0.5140796703296703,2024-01-04 14:28:31.026126,2024-01-04 14:28:33.140622,0 days 00:00:02.114496,22,0.5558326067847172,7,24,COMPLETE
230,230,0.5140796703296703,2024-01-04 14:03:08.471631,2024-01-04 14:03:10.583627,0 days 00:00:02.111996,11,0.5653860840193706,7,24,COMPLETE
986,986,0.5140446937321936,2024-01-04 14:31:18.663811,2024-01-04 14:31:21.006590,0 days 00:00:02.342779,12,0.36798832489447136,8,28,COMPLETE
0,0,0.5138475529100529,2024-01-04 13:53:42.697764,2024-01-04 13:53:46.536427,0 days 00:00:03.838663,5,0.9654031939742959,6,84,COMPLETE
858,858,0.5137076465201464,2024-01-04 14:26:29.117764,2024-01-04 14:26:31.374082,0 days 00:00:02.256318,17,0.5096722738490658,10,29,COMPLETE
818,818,0.513599537037037,2024-01-04 14:24:59.023467,2024-01-04 14:25:01.057542,0 days 00:00:02.034075,17,0.6935016824594159,9,20,COMPLETE
105,105,0.5135899979649979,2024-01-04 13:58:09.447772,2024-01-04 13:58:12.348832,0 days 00:00:02.901060,25,0.459185855153327,9,51,COMPLETE
508,508,0.5130812474562475,2024-01-04 14:13:34.883141,2024-01-04 14:13:37.307226,0 days 00:00:02.424085,9,0.5735331467739813,7,34,COMPLETE
646,646,0.5130621693121693,2024-01-04 14:18:39.436305,2024-01-04 14:18:42.410476,0 days 00:00:02.974171,16,0.6561669944454156,8,52,COMPLETE
764,764,0.5128872863247863,2024-01-04 14:22:56.968204,2024-01-04 14:22:58.965903,0 days 00:00:01.997699,5,0.445970100091928,8,20,COMPLETE
338,338,0.5128872863247863,2024-01-04 14:07:08.692863,2024-01-04 14:07:10.940148,0 days 00:00:02.247285,13,0.6510251643682097,9,29,COMPLETE
126,126,0.5128841066341066,2024-01-04 13:59:02.192696,2024-01-04 13:59:05.274958,0 days 00:00:03.082262,13,0.5787623809465983,17,60,COMPLETE
683,683,0.5125470594220594,2024-01-04 14:20:02.577249,2024-01-04 14:20:04.685089,0 days 00:00:02.107840,16,0.357358972853075,7,24,COMPLETE
805,805,0.5124961843711843,2024-01-04 14:24:30.358970,2024-01-04 14:24:32.384161,0 days 00:00:02.025191,9,0.14441687811606152,9,21,COMPLETE
365,365,0.5124198717948718,2024-01-04 14:08:07.985251,2024-01-04 14:08:10.052153,0 days 00:00:02.066902,23,0.9041073709001715,8,22,COMPLETE
681,681,0.5124103327228327,2024-01-04 14:19:58.537244,2024-01-04 14:20:00.368629,0 days 00:00:01.831385,18,0.4240495349997046,12,14,COMPLETE
178,178,0.5121527777777778,2024-01-04 14:01:11.972108,2024-01-04 14:01:14.376540,0 days 00:00:02.404432,9,0.607971755109082,6,32,COMPLETE
243,243,0.5120128713878713,2024-01-04 14:03:39.844220,2024-01-04 14:03:41.971731,0 days 00:00:02.127511,10,0.5645070800852781,7,25,COMPLETE
978,978,0.5119969729344729,2024-01-04 14:30:59.968795,2024-01-04 14:31:02.123873,0 days 00:00:02.155078,16,0.3447489955320133,7,25,COMPLETE
919,919,0.5119206603581604,2024-01-04 14:28:48.960224,2024-01-04 14:28:51.103825,0 days 00:00:02.143601,10,0.42601759401425787,9,25,COMPLETE
284,284,0.5119206603581604,2024-01-04 14:05:10.488407,2024-01-04 14:05:12.607284,0 days 00:00:02.118877,14,0.4424947763005157,9,25,COMPLETE
485,485,0.5116408475783476,2024-01-04 14:12:40.713611,2024-01-04 14:12:43.695852,0 days 00:00:02.982241,10,0.4342452342915398,9,50,COMPLETE
378,378,0.5116281288156288,2024-01-04 14:08:37.718745,2024-01-04 14:08:41.288198,0 days 00:00:03.569453,9,0.4863408558128368,5,72,COMPLETE
110,110,0.5115359177859178,2024-01-04 13:58:21.494058,2024-01-04 13:58:23.274581,0 days 00:00:01.780523,4,0.5082397496658058,9,12,COMPLETE
571,571,0.511532738095238,2024-01-04 14:15:53.619800,2024-01-04 14:15:55.688796,0 days 00:00:02.068996,9,0.4618166630273646,7,19,COMPLETE
334,334,0.511440527065527,2024-01-04 14:06:59.655782,2024-01-04 14:07:01.753210,0 days 00:00:02.097428,18,0.742946034873939,8,24,COMPLETE
901,901,0.5113991910866911,2024-01-04 14:28:09.343130,2024-01-04 14:28:11.441765,0 days 00:00:02.098635,2,0.662862543634789,8,23,COMPLETE
541,541,0.5113673941798942,2024-01-04 14:14:47.522313,2024-01-04 14:14:49.706493,0 days 00:00:02.184180,32,0.5796597066885217,9,27,COMPLETE
419,419,0.5111766127391126,2024-01-04 14:10:10.643961,2024-01-04 14:10:12.915999,0 days 00:00:02.272038,11,0.9535356777924205,8,30,COMPLETE
359,359,0.5111161986161985,2024-01-04 14:07:54.679952,2024-01-04 14:07:56.982097,0 days 00:00:02.302145,25,0.430829450392706,9,32,COMPLETE
879,879,0.5110875814000814,2024-01-04 14:27:16.981964,2024-01-04 14:27:19.563806,0 days 00:00:02.581842,29,0.5826451148825779,8,40,COMPLETE
131,131,0.5108459249084248,2024-01-04 13:59:16.715293,2024-01-04 13:59:19.130055,0 days 00:00:02.414762,8,0.1352085964752257,9,36,COMPLETE
722,722,0.5108427452177452,2024-01-04 14:21:25.901836,2024-01-04 14:21:28.057552,0 days 00:00:02.155716,8,0.4184422537346201,9,22,COMPLETE
24,24,0.5105629324379324,2024-01-04 13:54:51.803310,2024-01-04 13:54:53.557903,0 days 00:00:01.754593,11,0.8478631323511561,10,11,COMPLETE
43,43,0.5104293854293854,2024-01-04 13:55:42.078272,2024-01-04 13:55:44.532284,0 days 00:00:02.454012,5,0.637466694950083,4,36,COMPLETE
601,601,0.5101845492470491,2024-01-04 14:16:59.362072,2024-01-04 14:17:01.434291,0 days 00:00:02.072219,19,0.2333478838526672,8,23,COMPLETE
286,286,0.510155932030932,2024-01-04 14:05:14.868865,2024-01-04 14:05:16.960565,0 days 00:00:02.091700,20,0.399646286935672,5,24,COMPLETE
315,315,0.5100986975986976,2024-01-04 14:06:18.123761,2024-01-04 14:06:20.101887,0 days 00:00:01.978126,26,0.6631713815558196,8,19,COMPLETE
989,989,0.5097807285307285,2024-01-04 14:31:25.462945,2024-01-04 14:31:29.253309,0 days 00:00:03.790364,14,0.5416597342583999,7,87,COMPLETE
792,792,0.5097425722425722,2024-01-04 14:24:00.799379,2024-01-04 14:24:02.810277,0 days 00:00:02.010898,5,0.11203740347969943,8,20,COMPLETE
318,318,0.5097171347171346,2024-01-04 14:06:24.515294,2024-01-04 14:06:26.872022,0 days 00:00:02.356728,30,0.9229319810708886,8,30,COMPLETE
168,168,0.5095772283272283,2024-01-04 14:00:47.986496,2024-01-04 14:00:50.242919,0 days 00:00:02.256423,6,0.562924008263349,5,28,COMPLETE
602,602,0.5095040954415954,2024-01-04 14:17:01.435845,2024-01-04 14:17:05.169768,0 days 00:00:03.733923,13,0.5300589667600007,9,80,COMPLETE
29,29,0.5094945563695563,2024-01-04 13:55:03.437684,2024-01-04 13:55:06.532977,0 days 00:00:03.095293,6,0.600380977286024,7,54,COMPLETE
680,680,0.509488196988197,2024-01-04 14:19:56.539294,2024-01-04 14:19:58.535676,0 days 00:00:01.996382,20,0.6378794095097754,8,21,COMPLETE
5,5,0.5092942358567359,2024-01-04 13:53:59.459947,2024-01-04 13:54:02.656303,0 days 00:00:03.196356,3,0.5582736232068206,9,63,COMPLETE
296,296,0.5092942358567358,2024-01-04 14:05:36.705573,2024-01-04 14:05:38.709752,0 days 00:00:02.004179,22,0.4244270482039146,9,21,COMPLETE
668,668,0.509138431013431,2024-01-04 14:19:29.105298,2024-01-04 14:19:31.158236,0 days 00:00:02.052938,22,0.5540359717686408,8,22,COMPLETE
567,567,0.5091288919413919,2024-01-04 14:15:44.817074,2024-01-04 14:15:46.990010,0 days 00:00:02.172936,20,0.40747895620855135,9,27,COMPLETE
30,30,0.5089603683353683,2024-01-04 13:55:06.534278,2024-01-04 13:55:09.390441,0 days 00:00:02.856163,13,0.4697204791992218,2,47,COMPLETE
623,623,0.5088236416361416,2024-01-04 14:17:48.883349,2024-01-04 14:17:50.970721,0 days 00:00:02.087372,10,0.30456776239352895,9,24,COMPLETE
336,336,0.5088077431827432,2024-01-04 14:07:04.142246,2024-01-04 14:07:06.330821,0 days 00:00:02.188575,23,0.33411767780839896,7,27,COMPLETE
734,734,0.5087187118437118,2024-01-04 14:21:53.182451,2024-01-04 14:21:55.234065,0 days 00:00:02.051614,8,0.507342056788722,9,21,COMPLETE
862,862,0.5086328601953602,2024-01-04 14:26:37.810435,2024-01-04 14:26:41.525225,0 days 00:00:03.714790,10,0.5248229747368093,8,82,COMPLETE
259,259,0.5084230006105006,2024-01-04 14:04:16.194571,2024-01-04 14:04:18.207602,0 days 00:00:02.013031,2,0.42836379528810464,14,21,COMPLETE
1,1,0.5083784849409849,2024-01-04 13:53:46.537809,2024-01-04 13:53:49.814298,0 days 00:00:03.276489,2,0.7367241037188187,12,69,COMPLETE
299,299,0.5083689458689459,2024-01-04 14:05:43.077267,2024-01-04 14:05:45.302709,0 days 00:00:02.225442,17,0.9474767863805362,9,24,COMPLETE
534,534,0.5080636955636956,2024-01-04 14:14:32.286772,2024-01-04 14:14:34.259909,0 days 00:00:01.973137,10,0.4266498465415372,9,19,COMPLETE
4,4,0.5076853123728123,2024-01-04 13:53:55.788873,2024-01-04 13:53:59.458520,0 days 00:00:03.669647,4,0.9873724788609785,13,79,COMPLETE
880,880,0.5074945309320309,2024-01-04 14:27:19.565214,2024-01-04 14:27:22.732012,0 days 00:00:03.166798,30,0.3040862528741255,7,58,COMPLETE
324,324,0.50719564000814,2024-01-04 14:06:37.891581,2024-01-04 14:06:39.731418,0 days 00:00:01.839837,23,0.9799718382967798,8,14,COMPLETE
803,803,0.5070652726902727,2024-01-04 14:24:24.825005,2024-01-04 14:24:28.103613,0 days 00:00:03.278608,27,0.40391166499145037,7,60,COMPLETE
891,891,0.5069221866096866,2024-01-04 14:27:45.978414,2024-01-04 14:27:48.167141,0 days 00:00:02.188727,6,0.26760442043914556,8,26,COMPLETE
501,501,0.5066964285714285,2024-01-04 14:13:18.847641,2024-01-04 14:13:21.092393,0 days 00:00:02.244752,5,0.4726278758299888,9,29,COMPLETE
457,457,0.5066423738298739,2024-01-04 14:11:38.014503,2024-01-04 14:11:40.265565,0 days 00:00:02.251062,7,0.4419800801911525,7,29,COMPLETE
285,285,0.5063434829059829,2024-01-04 14:05:12.608738,2024-01-04 14:05:14.867427,0 days 00:00:02.258689,20,0.4507072603276215,20,30,COMPLETE
851,851,0.5062067562067563,2024-01-04 14:26:14.042023,2024-01-04 14:26:16.323335,0 days 00:00:02.281312,7,0.14702682570393688,7,27,COMPLETE
37,37,0.5062067562067561,2024-01-04 13:55:27.077489,2024-01-04 13:55:30.158475,0 days 00:00:03.080986,2,0.7815428454156442,9,60,COMPLETE
27,27,0.506044591982092,2024-01-04 13:54:59.035202,2024-01-04 13:55:01.001908,0 days 00:00:01.966706,9,0.6416987632959611,4,18,COMPLETE
14,14,0.5059968966218966,2024-01-04 13:54:23.054070,2024-01-04 13:54:26.053268,0 days 00:00:02.999198,11,0.12096299042163466,4,49,COMPLETE
237,237,0.5059460215710215,2024-01-04 14:03:24.537981,2024-01-04 14:03:26.857886,0 days 00:00:02.319905,11,0.5793512803026615,7,32,COMPLETE
353,353,0.5059078652828654,2024-01-04 14:07:41.855953,2024-01-04 14:07:44.231188,0 days 00:00:02.375235,14,0.6421527863860024,9,34,COMPLETE
906,906,0.5055072242572243,2024-01-04 14:28:20.008582,2024-01-04 14:28:22.174354,0 days 00:00:02.165772,9,0.5981131923204329,9,21,COMPLETE
628,628,0.5054436304436304,2024-01-04 14:17:59.502017,2024-01-04 14:18:01.727146,0 days 00:00:02.225129,24,0.20927572516158827,9,29,COMPLETE
506,506,0.5052655677655677,2024-01-04 14:13:30.462052,2024-01-04 14:13:32.607128,0 days 00:00:02.145076,11,0.13896337412115622,9,26,COMPLETE
183,183,0.5052242317867318,2024-01-04 14:01:24.223739,2024-01-04 14:01:26.798659,0 days 00:00:02.574920,5,0.5025518743022926,6,40,COMPLETE
22,22,0.5051765364265364,2024-01-04 13:54:46.470723,2024-01-04 13:54:49.337037,0 days 00:00:02.866314,9,0.6420388095447239,3,47,COMPLETE
560,560,0.5051479192104191,2024-01-04 14:15:29.515962,2024-01-04 14:15:31.703148,0 days 00:00:02.187186,8,0.35004514030733724,9,27,COMPLETE
776,776,0.505109762922263,2024-01-04 14:23:24.563831,2024-01-04 14:23:28.140652,0 days 00:00:03.576821,4,0.7212276472447912,7,71,COMPLETE
100,100,0.505087505087505,2024-01-04 13:57:57.020913,2024-01-04 13:57:59.709273,0 days 00:00:02.688360,21,0.44336967575508934,10,45,COMPLETE
440,440,0.5050207315832316,2024-01-04 14:10:58.933866,2024-01-04 14:11:01.343163,0 days 00:00:02.409297,11,0.4594997187429478,9,32,COMPLETE
127,127,0.5050111925111925,2024-01-04 13:59:05.276361,2024-01-04 13:59:08.409809,0 days 00:00:03.133448,11,0.33739635890566094,7,59,COMPLETE
538,538,0.5048681064306064,2024-01-04 14:14:40.919422,2024-01-04 14:14:43.174167,0 days 00:00:02.254745,15,0.35450146835147583,8,29,COMPLETE
304,304,0.5048681064306064,2024-01-04 14:05:53.999961,2024-01-04 14:05:56.246966,0 days 00:00:02.247005,29,0.3526780634667386,8,29,COMPLETE
368,368,0.5048681064306064,2024-01-04 14:08:14.717656,2024-01-04 14:08:16.947443,0 days 00:00:02.229787,7,0.35816419657974735,8,29,COMPLETE
424,424,0.504635989010989,2024-01-04 14:10:21.730080,2024-01-04 14:10:23.734683,0 days 00:00:02.004603,21,0.500886913428076,9,20,COMPLETE
894,894,0.504585113960114,2024-01-04 14:27:52.454952,2024-01-04 14:27:54.923222,0 days 00:00:02.468270,12,0.6336433170103254,9,37,COMPLETE
812,812,0.504429309116809,2024-01-04 14:24:45.758888,2024-01-04 14:24:47.953500,0 days 00:00:02.194612,7,0.4635920499253394,9,27,COMPLETE
545,545,0.5036852614977615,2024-01-04 14:14:55.992027,2024-01-04 14:14:59.935056,0 days 00:00:03.943029,11,0.500465588319844,8,91,COMPLETE
