,Unnamed: 0.1,Unnamed: 0,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
29,29.0,98.0,98,0.6613337555301841,2024-02-16 00:14:50.235932,2024-02-16 00:14:56.283162,0 days 00:00:06.047230,True,absolute_error,0.0323106173989806,7,0.0378138586726488,21,0.0626701174927085,7,12,RandomForest,69,False,False,COMPLETE,"[0.7448979591836735, 0.8090909090909091, 0.7211538461538461, 0.3701923076923077]","[0.         0.00543478 0.         0.00543478 0.         0.
 0.00733999 0.         0.0039542  0.01153234 0.03573824 0.
 0.00208828 0.01153234 0.01777816 0.01991466 0.07861094 0.02127951
 0.04603103 0.04711932 0.06334602 0.02941176 0.00609756 0.01487885
 0.008269   0.00609756 0.00879389 0.00543478 0.         0.00543478
 0.01932367 0.03143834 0.01998645 0.00898581 0.02718894 0.
 0.09669224 0.         0.01696713 0.00543478 0.00273846 0.
 0.05644605 0.08856791 0.01235864 0.04420738 0.01932367 0.0231454
 0.03471455 0.00609756 0.00786312 0.01153234 0.         0.00543478]"
30,30.0,196.0,196,0.6611138861138861,2024-02-16 00:23:20.606752,2024-02-16 00:23:25.287123,0 days 00:00:04.680371,True,absolute_error,0.0530073123397684,12,0.0677397747975776,50,0.0390597621204883,6,18,RandomForest,65,False,False,COMPLETE,"[0.7857142857142858, 0.7818181818181817, 0.7115384615384615, 0.36538461538461536]","[0.01970223 0.00685694 0.01460412 0.00386067 0.         0.00296506
 0.00888459 0.00216882 0.0096227  0.02139396 0.02106209 0.00548772
 0.01839482 0.01515968 0.03321478 0.00471698 0.07057067 0.02199633
 0.02982277 0.03286192 0.04440471 0.02804727 0.01822193 0.04777349
 0.01707335 0.0111224  0.0223692  0.01555435 0.02137211 0.00691681
 0.02595551 0.02716041 0.02434471 0.01468128 0.02370259 0.01135425
 0.06215866 0.00264773 0.0210838  0.0083367  0.         0.00433607
 0.04570878 0.04420633 0.00505601 0.02550129 0.02459274 0.01323887
 0.00438596 0.00314904 0.01118734 0.01190652 0.         0.00910295]"
31,31.0,104.0,104,0.6605929784501213,2024-02-16 00:15:26.055371,2024-02-16 00:15:32.786459,0 days 00:00:06.731088,True,absolute_error,0.0387276742444714,9,0.0293286767271028,21,0.0503422832393679,7,12,RandomForest,54,False,False,COMPLETE,"[0.7602040816326531, 0.7090909090909092, 0.8076923076923077, 0.36538461538461536]","[0.         0.01161662 0.01       0.02454865 0.         0.
 0.00258085 0.00475388 0.017311   0.02788826 0.02908938 0.00422155
 0.         0.03218783 0.01       0.02557542 0.07560328 0.0203125
 0.         0.0078125  0.05271525 0.04867791 0.01538826 0.01531403
 0.         0.02788826 0.         0.01757576 0.00757576 0.02259636
 0.03068015 0.         0.0684375  0.         0.05546402 0.00272083
 0.09081654 0.00411138 0.00757576 0.         0.         0.00333961
 0.04368219 0.02538826 0.01668483 0.01242764 0.05245223 0.03590163
 0.02538826 0.010874   0.         0.         0.         0.00282188]"
32,32.0,298.0,298,0.6599686028257457,2024-02-16 00:32:24.045418,2024-02-16 00:32:29.755149,0 days 00:00:05.709731,True,absolute_error,0.0426317991495569,7,0.0242572006324168,75,0.0347360962285403,8,15,RandomForest,56,False,False,COMPLETE,"[0.7244897959183674, 0.8, 0.7403846153846154, 0.375]","[0.00406825 0.01823567 0.01595557 0.01852729 0.00214096 0.
 0.00658027 0.00767201 0.01505948 0.02137222 0.04300629 0.00304066
 0.00555192 0.02465944 0.00791477 0.02002722 0.06466609 0.02100264
 0.00287322 0.01345631 0.03697476 0.04834848 0.0315816  0.01445368
 0.         0.02803885 0.00357719 0.02414021 0.01099746 0.01964962
 0.0214599  0.01253133 0.07099346 0.00278057 0.04656857 0.00908083
 0.07692288 0.00355107 0.01422266 0.         0.         0.00671447
 0.03365959 0.02179059 0.02072884 0.01118769 0.04659552 0.03536185
 0.01891737 0.00591148 0.00195304 0.00328041 0.         0.00221572]"
33,33.0,241.0,241,0.6597384758099044,2024-02-16 00:27:32.967754,2024-02-16 00:27:38.342822,0 days 00:00:05.375068,True,absolute_error,0.0505593290340844,45,0.0295266248419253,22,0.0438582993605521,5,20,RandomForest,64,False,False,COMPLETE,"[0.7448979591836735, 0.8363636363636364, 0.7115384615384615, 0.34615384615384615]","[0.00393469 0.00320911 0.         0.01848126 0.00323598 0.
 0.00214749 0.00384048 0.02857672 0.01377153 0.04657584 0.
 0.00316515 0.02697788 0.00892857 0.01672454 0.06043159 0.03315724
 0.         0.0333877  0.05019115 0.05437902 0.01683316 0.00907128
 0.         0.0162814  0.         0.01844512 0.03541886 0.01234756
 0.03516502 0.01234756 0.03660714 0.         0.04912038 0.00598607
 0.07102329 0.00872807 0.00609756 0.         0.         0.00970435
 0.03223823 0.02623645 0.01804517 0.05249475 0.04189237 0.02737369
 0.01234756 0.00567855 0.00191264 0.         0.01020461 0.01728321]"
34,34.0,183.0,183,0.659055230483802,2024-02-16 00:22:06.776330,2024-02-16 00:22:11.999056,0 days 00:00:05.222726,True,absolute_error,0.0422502327988717,5,0.0112590911507528,36,0.0474052056957775,5,15,RandomForest,60,False,False,COMPLETE,"[0.7551020408163265, 0.7272727272727273, 0.7980769230769231, 0.3557692307692308]","[0.         0.00356265 0.         0.02248561 0.00380762 0.
 0.00238376 0.00428652 0.02743304 0.01364485 0.04147182 0.00376323
 0.         0.03198494 0.01136364 0.02040976 0.07535613 0.02847037
 0.         0.03848836 0.04124244 0.06288203 0.0141097  0.01020783
 0.         0.01912395 0.         0.02086645 0.00675676 0.0141097
 0.04630667 0.0141097  0.0447861  0.         0.05513811 0.00273874
 0.10071531 0.01453907 0.00675676 0.         0.         0.00298772
 0.04287313 0.03494303 0.00530143 0.00973915 0.04443125 0.02397333
 0.0141097  0.00652287 0.00299714 0.         0.00634938 0.00247024]"
35,35.0,180.0,180,0.6588411588411588,2024-02-16 00:21:48.321569,2024-02-16 00:21:54.155430,0 days 00:00:05.833861,True,absolute_error,0.0378005118590896,6,0.0103790603527061,38,0.0433467961339569,5,15,RandomForest,52,False,False,COMPLETE,"[0.7857142857142858, 0.7727272727272727, 0.7788461538461539, 0.2980769230769231]","[0.00249876 0.01140239 0.01539499 0.         0.         0.
 0.00900792 0.004836   0.02670255 0.01429467 0.03454505 0.00347913
 0.00373094 0.03213775 0.01967593 0.02272085 0.06428793 0.01269775
 0.         0.01220712 0.04574292 0.04825255 0.0332876  0.0148908
 0.         0.01937729 0.         0.01683502 0.01119776 0.02418796
 0.02534537 0.         0.06141068 0.         0.05670061 0.00678993
 0.08585536 0.00972401 0.00757576 0.         0.         0.
 0.03742503 0.03044166 0.01570264 0.0190184  0.05614851 0.03470003
 0.02418796 0.01065056 0.         0.         0.01219212 0.00273976]"
36,36.0,67.0,67,0.6582524618238904,2024-02-16 00:10:49.925155,2024-02-16 00:10:55.822014,0 days 00:00:05.896859,True,absolute_error,0.0366417095306225,6,0.0564491154822227,19,0.0575187282980988,7,7,RandomForest,71,False,False,COMPLETE,"[0.7448979591836735, 0.7727272727272727, 0.7307692307692307, 0.38461538461538464]","[0.01546754 0.01309524 0.         0.00533673 0.00122682 0.
 0.00498124 0.00461588 0.         0.02121109 0.02461538 0.0042969
 0.00646234 0.00670622 0.00679437 0.00892857 0.09483314 0.03376544
 0.03327033 0.04939125 0.05463056 0.02339744 0.01265664 0.02973576
 0.00980529 0.0180276  0.00888935 0.02666934 0.00970741 0.00416667
 0.02854396 0.02072538 0.01392857 0.0160349  0.03035816 0.
 0.08172718 0.0073261  0.0246716  0.00416667 0.         0.005
 0.06124922 0.06440167 0.00515356 0.02543888 0.01309524 0.02742124
 0.00416667 0.0059389  0.01011042 0.01785714 0.         0.        ]"
37,37.0,268.0,268,0.6566803731982305,2024-02-16 00:29:45.699144,2024-02-16 00:29:51.022209,0 days 00:00:05.323065,True,absolute_error,0.0466562617867878,13,0.0105162550182539,52,0.0583027416572048,7,13,RandomForest,57,False,False,COMPLETE,"[0.7040816326530612, 0.8409090909090909, 0.7884615384615385, 0.2932692307692307]","[0.         0.00434024 0.         0.00892857 0.         0.
 0.00318864 0.00558436 0.04158568 0.04481374 0.05038596 0.
 0.         0.01677733 0.         0.02504445 0.08922163 0.02272727
 0.         0.01315789 0.03101504 0.0625     0.01315789 0.00892857
 0.         0.         0.         0.00892857 0.00892857 0.02208647
 0.03165584 0.00892857 0.03947368 0.         0.05374231 0.00540882
 0.11677843 0.00717983 0.00892857 0.         0.         0.
 0.07223978 0.05333647 0.00458833 0.00892857 0.0504234  0.03588517
 0.00892857 0.00892857 0.         0.         0.         0.00334421]"
38,38.0,117.0,117,0.6565042100756386,2024-02-16 00:16:33.964384,2024-02-16 00:16:39.172293,0 days 00:00:05.207909,True,absolute_error,0.0492212375935384,15,0.0644102903690433,22,0.0511077240407226,7,13,RandomForest,58,False,False,COMPLETE,"[0.7448979591836735, 0.7272727272727273, 0.7403846153846153, 0.4134615384615385]","[0.00724105 0.00490196 0.00197334 0.0063059  0.00381047 0.
 0.00555669 0.0077813  0.00892857 0.02207789 0.02660319 0.01451472
 0.01080411 0.01096234 0.0096836  0.00892857 0.081286   0.03416328
 0.00177549 0.04310525 0.04895221 0.02810314 0.01726355 0.0376027
 0.01048535 0.01676328 0.01803571 0.00490196 0.00946754 0.00980392
 0.03049906 0.03045576 0.0270422  0.02020238 0.03322759 0.
 0.10122031 0.00543478 0.01440036 0.00490196 0.         0.00332763
 0.06683904 0.04194179 0.00571282 0.00219128 0.02668424 0.03101358
 0.00490196 0.0059637  0.01439931 0.01785714 0.         0.        ]"
39,39.0,105.0,105,0.6560408341658341,2024-02-16 00:15:32.803579,2024-02-16 00:15:38.222387,0 days 00:00:05.418808,True,absolute_error,0.0424615427487415,10,0.0260652758062313,21,0.057023890804574,8,14,RandomForest,54,False,False,COMPLETE,"[0.7142857142857143, 0.8954545454545455, 0.75, 0.26442307692307687]","[0.         0.00429486 0.         0.01041667 0.         0.
 0.00398459 0.006026   0.03426976 0.03926282 0.04026622 0.
 0.         0.02589028 0.         0.02172182 0.0806906  0.01923077
 0.         0.01041667 0.04887821 0.06923077 0.01041667 0.00961538
 0.         0.         0.         0.00961538 0.00961538 0.02003205
 0.03926282 0.         0.03125    0.         0.07387821 0.00393124
 0.11314103 0.00556712 0.00961538 0.         0.         0.
 0.0627446  0.04503205 0.00532053 0.00961538 0.03447695 0.02964744
 0.04503205 0.01402094 0.         0.         0.         0.00358939]"
40,40.0,249.0,249,0.6553723062651634,2024-02-16 00:28:15.037014,2024-02-16 00:28:20.899185,0 days 00:00:05.862171,True,absolute_error,0.0487760044894605,9,0.0102442259649608,24,0.0560276700638028,7,14,RandomForest,71,False,False,COMPLETE,"[0.7755102040816326, 0.8363636363636363, 0.7211538461538461, 0.28846153846153844]","[0.03393665 0.01815432 0.         0.01675824 0.         0.00471706
 0.00259426 0.00442214 0.02715261 0.03146412 0.03328501 0.
 0.         0.01256491 0.         0.01660747 0.06584247 0.01470588
 0.         0.02884615 0.03860698 0.05316742 0.00961538 0.00714286
 0.         0.         0.         0.02142857 0.0239011  0.01675824
 0.03146412 0.00714286 0.02884615 0.         0.03860698 0.0037257
 0.08091142 0.00517653 0.00714286 0.         0.         0.
 0.05232523 0.08284062 0.01083728 0.04107951 0.03478778 0.02432127
 0.03598901 0.01122605 0.         0.01204118 0.         0.00986358]"
41,41.0,279.0,279,0.6546890609390609,2024-02-16 00:30:43.327466,2024-02-16 00:30:48.239803,0 days 00:00:04.912337,True,absolute_error,0.0398194582326217,8,0.0298040101395304,91,0.0527605538169357,7,12,RandomForest,40,False,False,COMPLETE,"[0.7857142857142857, 0.7272727272727273, 0.8076923076923077, 0.298076923076923]","[0.         0.00520614 0.         0.         0.         0.
 0.00360323 0.00640814 0.06330083 0.0463141  0.08481731 0.
 0.         0.00930414 0.         0.02191976 0.05586506 0.
 0.         0.01666667 0.07596154 0.06041667 0.         0.
 0.         0.02964744 0.         0.         0.01041667 0.02708333
 0.0463141  0.         0.03589744 0.         0.05673077 0.00635562
 0.095835   0.00893269 0.01041667 0.         0.         0.
 0.09174786 0.         0.00912159 0.0034128  0.06658741 0.00309281
 0.02708333 0.01753237 0.         0.         0.         0.00400853]"
42,42.0,257.0,257,0.6546685457399742,2024-02-16 00:28:56.215959,2024-02-16 00:29:02.006515,0 days 00:00:05.790556,True,absolute_error,0.0488205613289934,14,0.0281526127735148,47,0.0354791948391909,6,20,RandomForest,53,False,False,COMPLETE,"[0.7448979591836735, 0.8545454545454545, 0.7403846153846153, 0.27884615384615385]","[0.00554678 0.0244443  0.01297574 0.01818074 0.00220314 0.
 0.00214814 0.00783559 0.0223154  0.01714497 0.03692695 0.
 0.00520833 0.02654594 0.00918973 0.01889226 0.06232716 0.01145129
 0.00229992 0.01769908 0.03889903 0.04597451 0.0343884  0.0131912
 0.         0.02454661 0.         0.02249541 0.0193667  0.02670253
 0.02890567 0.         0.06017119 0.         0.03875114 0.01476164
 0.08216115 0.01040011 0.01416208 0.         0.         0.00651177
 0.03145317 0.02703848 0.01981189 0.01772962 0.046151   0.03825951
 0.01827241 0.00574761 0.00149207 0.00277508 0.00427702 0.00226753]"
43,43.0,221.0,221,0.6541681532752962,2024-02-16 00:25:32.860268,2024-02-16 00:25:39.252633,0 days 00:00:06.392365,True,absolute_error,0.0405012302208227,9,0.029363728741868,25,0.0502992585825931,8,15,RandomForest,55,False,False,COMPLETE,"[0.7602040816326531, 0.6545454545454545, 0.8653846153846154, 0.33653846153846156]","[0.         0.00349902 0.01041667 0.02495972 0.         0.
 0.00300749 0.00475316 0.01805271 0.02869645 0.03063605 0.00422209
 0.         0.03354984 0.01041667 0.02650429 0.07232337 0.02112069
 0.         0.00862069 0.05370955 0.04638841 0.01619645 0.01702262
 0.         0.02112069 0.         0.01799242 0.00757576 0.02661311
 0.02869645 0.         0.0716954  0.         0.05710554 0.00321014
 0.09020985 0.00459775 0.00757576 0.         0.         0.00373673
 0.04464306 0.02661311 0.0167905  0.01312308 0.0465771  0.03746326
 0.02661311 0.00780333 0.00332532 0.         0.         0.0028226 ]"
44,44.0,260.0,260,0.6540334665334665,2024-02-16 00:29:09.952828,2024-02-16 00:29:14.884247,0 days 00:00:04.931419,True,absolute_error,0.046149350792114,14,0.0679174037835614,44,0.0392740403204959,6,20,RandomForest,60,False,False,COMPLETE,"[0.7857142857142857, 0.7727272727272727, 0.6923076923076923, 0.36538461538461536]","[0.01475983 0.01241663 0.01392864 0.00572468 0.         0.00150413
 0.00934414 0.00193611 0.00607281 0.02310374 0.02720638 0.00557739
 0.01863437 0.01433057 0.03689904 0.005      0.07465798 0.02310497
 0.01121609 0.03675645 0.04868535 0.0300168  0.0152439  0.04961386
 0.0181764  0.01482171 0.0269     0.01137403 0.01039605 0.01016062
 0.01691007 0.02185338 0.02448306 0.01581854 0.02546363 0.01215158
 0.06555397 0.00313895 0.0235501  0.01349924 0.         0.00465975
 0.04889434 0.04646378 0.00523188 0.0183831  0.02609191 0.01241696
 0.00652422 0.00335941 0.01655599 0.01043478 0.         0.00099868]"
45,45.0,144.0,144,0.6537944198658485,2024-02-16 00:18:47.758201,2024-02-16 00:18:52.950233,0 days 00:00:05.192032,True,absolute_error,0.0402904888712574,10,0.0329111518492986,22,0.057072412278657,7,14,RandomForest,49,False,False,COMPLETE,"[0.7448979591836734, 0.8318181818181819, 0.7211538461538461, 0.3173076923076923]","[0.         0.00507604 0.         0.         0.         0.
 0.00368834 0.00650165 0.03536592 0.04315476 0.0424113  0.
 0.         0.0289923  0.         0.0235532  0.03957023 0.
 0.         0.01190476 0.05357143 0.07083333 0.         0.
 0.         0.         0.         0.01041667 0.01041667 0.02232143
 0.04315476 0.         0.03571429 0.         0.07857143 0.00455261
 0.13488034 0.00639822 0.01041667 0.         0.         0.
 0.06616692 0.04732143 0.00534063 0.01041667 0.04982418 0.0327381
 0.04732143 0.0154893  0.         0.         0.         0.00391502]"
46,46.0,227.0,227,0.653103146853147,2024-02-16 00:26:04.036724,2024-02-16 00:26:10.209662,0 days 00:00:06.172938,True,absolute_error,0.0375236708523235,10,0.0301255528946727,48,0.0521828263893475,6,14,RandomForest,55,False,False,COMPLETE,"[0.75, 0.7181818181818183, 0.7884615384615385, 0.35576923076923084]","[0.         0.00405713 0.01470588 0.02538799 0.         0.
 0.0026069  0.00475679 0.02274693 0.02873978 0.03022918 0.
 0.         0.03400361 0.02661064 0.01380962 0.06569252 0.02116402
 0.         0.00925926 0.05492321 0.06085101 0.00925926 0.01193396
 0.         0.01330656 0.         0.00757576 0.00757576 0.01683502
 0.02873978 0.         0.06629318 0.         0.0657273  0.00344499
 0.09753306 0.01057098 0.00757576 0.         0.         0.00335179
 0.04162595 0.0315409  0.00640224 0.0171445  0.04774755 0.03099331
 0.0315409  0.01142317 0.00332092 0.         0.00617396 0.00281897]"
47,47.0,56.0,56,0.6527044384187242,2024-02-16 00:09:42.251389,2024-02-16 00:09:47.710917,0 days 00:00:05.459528,True,absolute_error,0.048714363636724,9,0.0567952405796782,24,0.0503532193404505,12,5,RandomForest,63,False,False,COMPLETE,"[0.6632653061224489, 0.9090909090909092, 0.7115384615384615, 0.32692307692307687]","[0.01402952 0.         0.         0.00231844 0.00462963 0.
 0.01245365 0.00892857 0.01086957 0.00851741 0.02584366 0.0026841
 0.01086957 0.01235191 0.00298045 0.00892857 0.10927051 0.0420931
 0.02686283 0.03634952 0.05625091 0.01133805 0.02029221 0.01610904
 0.00568182 0.00462963 0.01031145 0.00462963 0.         0.00672807
 0.03781397 0.01031145 0.03101482 0.02118555 0.03205058 0.00795819
 0.09164758 0.00568182 0.02849928 0.00462963 0.00253119 0.00827099
 0.0597251  0.03242078 0.         0.0290574  0.00892857 0.02767439
 0.03099839 0.00892857 0.01599327 0.01979814 0.         0.00892857]"
48,48.0,208.0,208,0.6525429927215641,2024-02-16 00:24:24.670468,2024-02-16 00:24:30.227220,0 days 00:00:05.556752,True,absolute_error,0.0473442695472222,13,0.010917598478611,54,0.0340764676905359,6,17,RandomForest,61,False,False,COMPLETE,"[0.7551020408163265, 0.8454545454545455, 0.6826923076923077, 0.326923076923077]","[0.00977244 0.02489115 0.01292816 0.01627334 0.00340502 0.
 0.00189935 0.00682407 0.01991249 0.01937263 0.03324738 0.00244329
 0.00443152 0.02146243 0.0065646  0.01705721 0.05900834 0.02339538
 0.0026493  0.02714784 0.03472441 0.04329908 0.02960006 0.01148699
 0.         0.0222579  0.         0.03255039 0.03634697 0.02406539
 0.01862447 0.01541721 0.04926408 0.00618865 0.03419678 0.01354201
 0.07693404 0.00603535 0.01546307 0.         0.         0.00581788
 0.02987506 0.02104533 0.01680375 0.0092623  0.05747125 0.03846587
 0.01597517 0.00505277 0.0031108  0.00296874 0.00946974 0.00199856]"
49,49.0,285.0,285,0.6523958184672471,2024-02-16 00:31:12.851026,2024-02-16 00:31:18.884243,0 days 00:00:06.033217,True,absolute_error,0.0453564807643192,10,0.027519818798632,84,0.0405702454914464,7,15,RandomForest,67,False,False,COMPLETE,"[0.7448979591836735, 0.8454545454545455, 0.6634615384615385, 0.3557692307692307]","[0.00376153 0.01729832 0.00380249 0.01762214 0.00427416 0.
 0.00661971 0.00691423 0.01681828 0.01810744 0.04564175 0.00284959
 0.         0.02547139 0.00833333 0.01597084 0.06322362 0.02338047
 0.00233819 0.03339051 0.03378623 0.04755326 0.01168478 0.00841544
 0.         0.02626812 0.         0.03680885 0.0284832  0.00975086
 0.02001812 0.01640143 0.0467803  0.         0.0486862  0.00232859
 0.06820978 0.00335364 0.01679842 0.         0.         0.00783222
 0.03042621 0.02304842 0.03286334 0.02874291 0.03881173 0.02440727
 0.03832387 0.00987201 0.00322908 0.00543478 0.         0.01586294]"
