,markers,AUC,p_value,p_corrected,significant
242,P3a,0.6743589743589744,0.27372627372627373,0.6136363636363635,p > 0.05
243,P3a,0.556,0.27372627372627373,0.6136363636363635,p > 0.05
244,P3a,0.49333333333333335,0.27372627372627373,0.6136363636363635,p > 0.05
245,P3a,0.5186666666666666,0.27372627372627373,0.6136363636363635,p > 0.05
246,P3a,0.3266666666666666,0.27372627372627373,0.6136363636363635,p > 0.05
247,P3a,0.5133333333333333,0.27372627372627373,0.6136363636363635,p > 0.05
248,P3a,0.4746666666666666,0.27372627372627373,0.6136363636363635,p > 0.05
249,P3a,0.4880636604774536,0.27372627372627373,0.6136363636363635,p > 0.05
250,P3b,0.49230769230769234,0.06493506493506493,0.3792207792207792,p > 0.05
251,P3b,0.4871794871794872,0.06493506493506493,0.3792207792207792,p > 0.05
252,P3b,0.614102564102564,0.06493506493506493,0.3792207792207792,p > 0.05
253,P3b,0.5680000000000001,0.06493506493506493,0.3792207792207792,p > 0.05
254,P3b,0.6586666666666667,0.06493506493506493,0.3792207792207792,p > 0.05
255,P3b,0.5800000000000001,0.06493506493506493,0.3792207792207792,p > 0.05
256,P3b,0.528,0.06493506493506493,0.3792207792207792,p > 0.05
257,P3b,0.496,0.06493506493506493,0.3792207792207792,p > 0.05
258,P3b,0.4706666666666667,0.06493506493506493,0.3792207792207792,p > 0.05
259,P3b,0.5411140583554376,0.06493506493506493,0.3792207792207792,p > 0.05
